"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatorJaccard record1Value","[0] RestaurantNameComparatorJaccard record2Value","[0] RestaurantNameComparatorJaccard record1PreprocessedValue","[0] RestaurantNameComparatorJaccard record2PreprocessedValue","[0] RestaurantNameComparatorJaccard similarity","[0] RestaurantNameComparatorJaccard postproccesedSimilarity","[1] RestaurantAddressComparatorJaccard record1Value","[1] RestaurantAddressComparatorJaccard record2Value","[1] RestaurantAddressComparatorJaccard record1PreprocessedValue","[1] RestaurantAddressComparatorJaccard record2PreprocessedValue","[1] RestaurantAddressComparatorJaccard similarity","[1] RestaurantAddressComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato131","yellow_7103","0.0",,"pizza capri","hyderabad house family dining","pizza capri","hyderabad house family dining","0.0","0.0","1501 e. 53rd street","2226 w devon ave","1501 e. 53rd street","2226 w devon ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato131","yellow_7104","0.0",,"pizza capri","nick's restaurant","pizza capri","nick's restaurant","0.0","0.0","1501 e. 53rd street","3215 w fullerton ave","1501 e. 53rd street","3215 w fullerton ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1028","yellow_7193","0.0",,"mercat a la planxa","bisdro grand","mercat a la planxa","bisdro grand","0.0","0.0","renaissance blackstone chicago hotel, 638 s. michigan avenue","2362 n neva ave","renaissance blackstone chicago hotel, 638 s. michigan avenue","2362 n neva ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1696","yellow_26115","0.0",,"pizza lounge","rusty taco","pizza lounge","rusty taco","0.0","0.0","841 exposition avenue","1920 main st","841 exposition avenue","1920 main st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5872","yellow_1351","0.0",,"da silvano","sushi you","da silvano","sushi you","0.0","0.0","260 6th avenue","246 e 51st st","260 6th avenue","246 e 51st st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1696","yellow_26114","0.0",,"pizza lounge","sun donuts","pizza lounge","sun donuts","0.0","0.0","841 exposition avenue","9219 midway rd","841 exposition avenue","9219 midway rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato1698","yellow_26114","0.0",,"cafe express","sun donuts","cafe express","sun donuts","0.0","0.0","3230 mckinney avenue","9219 midway rd","3230 mckinney avenue","9219 midway rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato1029","yellow_7193","0.07142857142857142",,"carson's","bisdro grand","carson's","bisdro grand","0.0","0.0","612 n. wells street","2362 n neva ave","612 n. wells street","2362 n neva ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1029","yellow_7194","0.0",,"carson's","roots handmade pizza","carson's","roots handmade pizza","0.0","0.0","612 n. wells street","1924 w chicago ave","612 n. wells street","1924 w chicago ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato5872","yellow_1350","0.0",,"da silvano","hana michi restaurant","da silvano","hana michi restaurant","0.0","0.0","260 6th avenue","28 w 32nd st","260 6th avenue","28 w 32nd st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1698","yellow_26115","0.0",,"cafe express","rusty taco","cafe express","rusty taco","0.0","0.0","3230 mckinney avenue","1920 main st","3230 mckinney avenue","1920 main st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1784","yellow_26202","0.0",,"fujiyama sushi & yakitori bar","fields diner","fujiyama sushi & yakitori bar","fields diner","0.0","0.0","18217 midway road","2348 s belt line rd","18217 midway road","2348 s belt line rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato1784","yellow_26203","0.0",,"fujiyama sushi & yakitori bar","revolutions divine cafe","fujiyama sushi & yakitori bar","revolutions divine cafe","0.0","0.0","18217 midway road","10945 estate ln","18217 midway road","10945 estate ln","0.0","0.0"
"LinearCombinationMatchingRule","zomato547","yellow_7511","0.07142857142857142",,"farmhouse","tuk of chicago","farmhouse","tuk of chicago","0.0","0.0","228 w. chicago avenue","500 w madison st","228 w. chicago avenue","500 w madison st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato5871","yellow_1351","0.0",,"hummus kitchen","sushi you","hummus kitchen","sushi you","0.0","0.0","768 9th avenue","246 e 51st st","768 9th avenue","246 e 51st st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1028","yellow_7194","0.045454545454545456",,"mercat a la planxa","roots handmade pizza","mercat a la planxa","roots handmade pizza","0.0","0.0","renaissance blackstone chicago hotel, 638 s. michigan avenue","1924 w chicago ave","renaissance blackstone chicago hotel, 638 s. michigan avenue","1924 w chicago ave","0.09090909090909091","0.09090909090909091"
"LinearCombinationMatchingRule","zomato5871","yellow_1350","0.0",,"hummus kitchen","hana michi restaurant","hummus kitchen","hana michi restaurant","0.0","0.0","768 9th avenue","28 w 32nd st","768 9th avenue","28 w 32nd st","0.0","0.0"
"LinearCombinationMatchingRule","zomato762","yellow_7737","0.0",,"pittsfield cafe","mama n'ems restaurant","pittsfield cafe","mama n'ems restaurant","0.0","0.0","pittsfield building, 55 e. washington street, 2nd floor","5428 s ashland ave","pittsfield building, 55 e. washington street, 2nd floor","5428 s ashland ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato750","yellow_7701","0.0",,"gt fish & oyster","dib sushi bar & thai cuisine","gt fish & oyster","dib sushi bar & thai cuisine","0.0","0.0","531 n. wells street","1025 w lawrence ave","531 n. wells street","1025 w lawrence ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato763","yellow_7739","0.0",,"minghin cuisine","hub 51","minghin cuisine","hub 51","0.0","0.0","2168 s. archer avenue","51 w hubbard st","2168 s. archer avenue","51 w hubbard st","0.0","0.0"
"LinearCombinationMatchingRule","zomato750","yellow_7700","0.0",,"gt fish & oyster","chick-fil-a","gt fish & oyster","chick-fil-a","0.0","0.0","531 n. wells street","30 e chicago ave","531 n. wells street","30 e chicago ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato762","yellow_7736","0.0",,"pittsfield cafe","jacks wings & sandwiches","pittsfield cafe","jacks wings & sandwiches","0.0","0.0","pittsfield building, 55 e. washington street, 2nd floor","100 w 111th st","pittsfield building, 55 e. washington street, 2nd floor","100 w 111th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato547","yellow_7510","0.0",,"farmhouse","kika's restaurant","farmhouse","kika's restaurant","0.0","0.0","228 w. chicago avenue","5407 s kedzie ave","228 w. chicago avenue","5407 s kedzie ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato762","yellow_7738","0.0",,"pittsfield cafe","wing street","pittsfield cafe","wing street","0.0","0.0","pittsfield building, 55 e. washington street, 2nd floor","2309 w lawrence ave","pittsfield building, 55 e. washington street, 2nd floor","2309 w lawrence ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1026","yellow_7192","0.0625",,"three aces","china dragon restaurant","three aces","china dragon restaurant","0.0","0.0","1321 w. taylor street","1343 w 18th st","1321 w. taylor street","1343 w 18th st","0.125","0.125"
"LinearCombinationMatchingRule","zomato1026","yellow_7191","0.0625",,"three aces","valentina restaurante","three aces","valentina restaurante","0.0","0.0","1321 w. taylor street","4506 w 63rd st","1321 w. taylor street","4506 w 63rd st","0.125","0.125"
"LinearCombinationMatchingRule","zomato1026","yellow_7190","0.07142857142857142",,"three aces","jenny's gourmet restaurant","three aces","jenny's gourmet restaurant","0.0","0.0","1321 w. taylor street","1642 w howard st","1321 w. taylor street","1642 w howard st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato428","yellow_8850","0.0",,"spoon thai","shirley's soul food & catering","spoon thai","shirley's soul food & catering","0.0","0.0","4608 n. western avenue","641 e 75th st","4608 n. western avenue","641 e 75th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato757","yellow_7707","0.0",,"big & little's","pasta palazzo","big & little's","pasta palazzo","0.0","0.0","1034 w. belmont avenue","1966 n halsted st # 1","1034 w. belmont avenue","1966 n halsted st # 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato757","yellow_7708","0.08333333333333333",,"big & little's","clark's on damen","big & little's","clark's on damen","0.16666666666666666","0.16666666666666666","1034 w. belmont avenue","1704 n damen ave","1034 w. belmont avenue","1704 n damen ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1786","yellow_26209","0.0",,"salum","t.g.i. friday's","salum","t.g.i. friday's","0.0","0.0","4152 cole avenue, suite 103","9100 n central expy","4152 cole avenue, suite 103","9100 n central expy","0.0","0.0"
"LinearCombinationMatchingRule","zomato1786","yellow_26208","0.0",,"salum","kimbob deli","salum","kimbob deli","0.0","0.0","4152 cole avenue, suite 103","2240 royal ln","4152 cole avenue, suite 103","2240 royal ln","0.0","0.0"
"LinearCombinationMatchingRule","zomato757","yellow_7706","0.0",,"big & little's","los candiles restaurant","big & little's","los candiles restaurant","0.0","0.0","1034 w. belmont avenue","2624 s central park ave","1034 w. belmont avenue","2624 s central park ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato752","yellow_7700","0.0",,"grange hall burger bar","chick-fil-a","grange hall burger bar","chick-fil-a","0.0","0.0","844 w. randolph street","30 e chicago ave","844 w. randolph street","30 e chicago ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato751","yellow_7701","0.14285714285714285",,"mana food bar","dib sushi bar & thai cuisine","mana food bar","dib sushi bar & thai cuisine","0.14285714285714285","0.14285714285714285","1742 w. division street","1025 w lawrence ave","1742 w. division street","1025 w lawrence ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato751","yellow_7702","0.0625",,"mana food bar","number 1 chop suey","mana food bar","number 1 chop suey","0.0","0.0","1742 w. division street","4307 w irving park rd","1742 w. division street","4307 w irving park rd","0.125","0.125"
"LinearCombinationMatchingRule","zomato751","yellow_7703","0.07142857142857142",,"mana food bar","baba palace","mana food bar","baba palace","0.0","0.0","1742 w. division street","334 w chicago ave","1742 w. division street","334 w chicago ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato549","yellow_7513","0.0",,"chicago cut steakhouse","cosi","chicago cut steakhouse","cosi","0.0","0.0","300 n. lasalle street","28 e jackson blvd","300 n. lasalle street","28 e jackson blvd","0.0","0.0"
"LinearCombinationMatchingRule","zomato782","yellow_7757","0.05555555555555555",,"orso's","bacolod chicken haus","orso's","bacolod chicken haus","0.0","0.0","1401 n. wells street","6320 n lincoln ave ste c","1401 n. wells street","6320 n lincoln ave ste c","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","zomato548","yellow_7511","0.0",,"pops for champagne","tuk of chicago","pops for champagne","tuk of chicago","0.0","0.0","601 n. state street","500 w madison st","601 n. state street","500 w madison st","0.0","0.0"
"LinearCombinationMatchingRule","zomato548","yellow_7510","0.0",,"pops for champagne","kika's restaurant","pops for champagne","kika's restaurant","0.0","0.0","601 n. state street","5407 s kedzie ave","601 n. state street","5407 s kedzie ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato782","yellow_7756","0.07142857142857142",,"orso's","tuxpan mexican grill","orso's","tuxpan mexican grill","0.0","0.0","1401 n. wells street","5540 n milwaukee ave","1401 n. wells street","5540 n milwaukee ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato754","yellow_7708","0.07142857142857142",,"elly's pancake house","clark's on damen","elly's pancake house","clark's on damen","0.14285714285714285","0.14285714285714285","101 w. north avenue","1704 n damen ave","101 w. north avenue","1704 n damen ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1331","yellow_6036","0.07142857142857142",,"tropi cuba restaurant","chicago kalbi","tropi cuba restaurant","chicago kalbi","0.0","0.0","3000 w. lyndale street","3752 w lawrence ave","3000 w. lyndale street","3752 w lawrence ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato752","yellow_7703","0.07142857142857142",,"grange hall burger bar","baba palace","grange hall burger bar","baba palace","0.0","0.0","844 w. randolph street","334 w chicago ave","844 w. randolph street","334 w chicago ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato752","yellow_7702","0.0625",,"grange hall burger bar","number 1 chop suey","grange hall burger bar","number 1 chop suey","0.0","0.0","844 w. randolph street","4307 w irving park rd","844 w. randolph street","4307 w irving park rd","0.125","0.125"
"LinearCombinationMatchingRule","zomato782","yellow_7758","0.0",,"orso's","wolf & kettle coffeehouse","orso's","wolf & kettle coffeehouse","0.0","0.0","1401 n. wells street","51 e pearson st","1401 n. wells street","51 e pearson st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1330","yellow_6036","0.07142857142857142",,"untitled supper club","chicago kalbi","untitled supper club","chicago kalbi","0.0","0.0","111 w. kinzie street","3752 w lawrence ave","111 w. kinzie street","3752 w lawrence ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato753","yellow_7703","0.07142857142857142",,"jaipur","baba palace","jaipur","baba palace","0.0","0.0","847 w. randolph street","334 w chicago ave","847 w. randolph street","334 w chicago ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1330","yellow_6037","0.07142857142857142",,"untitled supper club","thai aroma","untitled supper club","thai aroma","0.0","0.0","111 w. kinzie street","417 w north ave","111 w. kinzie street","417 w north ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato753","yellow_7702","0.0625",,"jaipur","number 1 chop suey","jaipur","number 1 chop suey","0.0","0.0","847 w. randolph street","4307 w irving park rd","847 w. randolph street","4307 w irving park rd","0.125","0.125"
"LinearCombinationMatchingRule","zomato549","yellow_7512","0.07142857142857142",,"chicago cut steakhouse","shiawase restaurant","chicago cut steakhouse","shiawase restaurant","0.0","0.0","300 n. lasalle street","3422 n broadway st","300 n. lasalle street","3422 n broadway st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato150","yellow_7123","0.0",,"cosí","lee lee kitchen","cosí","lee lee kitchen","0.0","0.0","116 s. michigan avenue","4240 w north ave","116 s. michigan avenue","4240 w north ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato151","yellow_7125","0.0",,"la sardine","mrj family sub inc","la sardine","mrj family sub inc","0.0","0.0","111 n. carpenter street","43 e chicago ave","111 n. carpenter street","43 e chicago ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato151","yellow_7126","0.0",,"la sardine","skybridge restaurant & bar","la sardine","skybridge restaurant & bar","0.0","0.0","111 n. carpenter street","5600 mannheim rd","111 n. carpenter street","5600 mannheim rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato152","yellow_7126","0.0",,"milano's","skybridge restaurant & bar","milano's","skybridge restaurant & bar","0.0","0.0","10943 s. western avenue","5600 mannheim rd","10943 s. western avenue","5600 mannheim rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato152","yellow_7125","0.0",,"milano's","mrj family sub inc","milano's","mrj family sub inc","0.0","0.0","10943 s. western avenue","43 e chicago ave","10943 s. western avenue","43 e chicago ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato150","yellow_7124","0.07142857142857142",,"cosí","beef 'n brandy","cosí","beef 'n brandy","0.0","0.0","116 s. michigan avenue","127 s state st","116 s. michigan avenue","127 s state st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato754","yellow_7705","0.07142857142857142",,"elly's pancake house","typical mex grill","elly's pancake house","typical mex grill","0.0","0.0","101 w. north avenue","1905 w foster ave","101 w. north avenue","1905 w foster ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato5875","yellow_1353","0.08333333333333333",,"chocolat restaurant and lounge","metro fish restaurant","chocolat restaurant and lounge","metro fish restaurant","0.16666666666666666","0.16666666666666666","2217-23 frederick douglass boulevard","8 e 36th st","2217-23 frederick douglass boulevard","8 e 36th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5875","yellow_1352","0.0",,"chocolat restaurant and lounge","del frisco's steakhouse","chocolat restaurant and lounge","del frisco's steakhouse","0.0","0.0","2217-23 frederick douglass boulevard","1221 avenue of the americas","2217-23 frederick douglass boulevard","1221 avenue of the americas","0.0","0.0"
"LinearCombinationMatchingRule","zomato5874","yellow_1352","0.0",,"pig and khao","del frisco's steakhouse","pig and khao","del frisco's steakhouse","0.0","0.0","68 clinton street","1221 avenue of the americas","68 clinton street","1221 avenue of the americas","0.0","0.0"
"LinearCombinationMatchingRule","zomato754","yellow_7704","0.0625",,"elly's pancake house","food corp motalvo","elly's pancake house","food corp motalvo","0.0","0.0","101 w. north avenue","3140 w 47th st","101 w. north avenue","3140 w 47th st","0.125","0.125"
"LinearCombinationMatchingRule","zomato780","yellow_7755","0.0",,"city winery chicago","artists' restaurant","city winery chicago","artists' restaurant","0.0","0.0","1200 w. randolph street","412 s michigan ave","1200 w. randolph street","412 s michigan ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato5874","yellow_1353","0.0",,"pig and khao","metro fish restaurant","pig and khao","metro fish restaurant","0.0","0.0","68 clinton street","8 e 36th st","68 clinton street","8 e 36th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato780","yellow_7754","0.0",,"city winery chicago","frankies","city winery chicago","frankies","0.0","0.0","1200 w. randolph street","900 n michigan ave ste 501","1200 w. randolph street","900 n michigan ave ste 501","0.0","0.0"
"LinearCombinationMatchingRule","zomato5875","yellow_1350","0.08333333333333333",,"chocolat restaurant and lounge","hana michi restaurant","chocolat restaurant and lounge","hana michi restaurant","0.16666666666666666","0.16666666666666666","2217-23 frederick douglass boulevard","28 w 32nd st","2217-23 frederick douglass boulevard","28 w 32nd st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5847","yellow_1313","0.0",,"benny's burritos","mezzanine restaurant","benny's burritos","mezzanine restaurant","0.0","0.0","113 greenwich avenue","235 w 46th st","113 greenwich avenue","235 w 46th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato155","yellow_7125","0.0",,"jeni's splendid ice creams","mrj family sub inc","jeni's splendid ice creams","mrj family sub inc","0.0","0.0","3404 n. southport avenue","43 e chicago ave","3404 n. southport avenue","43 e chicago ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato5845","yellow_1310","0.0",,"le village","mahajar palace","le village","mahajar palace","0.0","0.0","127 e 7th street","2113 frederick douglass blvd","127 e 7th street","2113 frederick douglass blvd","0.0","0.0"
"LinearCombinationMatchingRule","zomato155","yellow_7127","0.07142857142857142",,"jeni's splendid ice creams","rosati's pizza","jeni's splendid ice creams","rosati's pizza","0.14285714285714285","0.14285714285714285","3404 n. southport avenue","3150 w 111th st","3404 n. southport avenue","3150 w 111th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato155","yellow_7128","0.05555555555555555",,"jeni's splendid ice creams","sky lake chinese's kitchen","jeni's splendid ice creams","sky lake chinese's kitchen","0.1111111111111111","0.1111111111111111","3404 n. southport avenue","2 w 103rd st","3404 n. southport avenue","2 w 103rd st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5847","yellow_1312","0.0",,"benny's burritos","111 wing wong restaurant inc","benny's burritos","111 wing wong restaurant inc","0.0","0.0","113 greenwich avenue","111 lafayette st","113 greenwich avenue","111 lafayette st","0.0","0.0"
"LinearCombinationMatchingRule","zomato150","yellow_7120","0.0",,"cosí","snack planet","cosí","snack planet","0.0","0.0","116 s. michigan avenue","2002 terminal 5","116 s. michigan avenue","2002 terminal 5","0.0","0.0"
"LinearCombinationMatchingRule","zomato1007","yellow_7171","0.0",,"fireside restaurant & lounge","francesca's bryn mawr","fireside restaurant & lounge","francesca's bryn mawr","0.0","0.0","5739 n. ravenswood avenue","1039 w bryn mawr ave","5739 n. ravenswood avenue","1039 w bryn mawr ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato437","yellow_8883","0.1",,"lucia's ristorante","jb's restaurant","lucia's ristorante","jb's restaurant","0.2","0.2","1825 w. north avenue","800 n kedzie ave","1825 w. north avenue","800 n kedzie ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato1007","yellow_7172","0.1",,"fireside restaurant & lounge","red zin restaurant","fireside restaurant & lounge","red zin restaurant","0.2","0.2","5739 n. ravenswood avenue","4712 s saint lawrence ave","5739 n. ravenswood avenue","4712 s saint lawrence ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato437","yellow_8884","0.14583333333333331",,"lucia's ristorante","maggiolini's pizzeria-trattoria","lucia's ristorante","maggiolini's pizzeria-trattoria","0.16666666666666666","0.16666666666666666","1825 w. north avenue","5723 w 63rd st","1825 w. north avenue","5723 w 63rd st","0.125","0.125"
"LinearCombinationMatchingRule","zomato1783","yellow_26203","0.0",,"pecan lodge","revolutions divine cafe","pecan lodge","revolutions divine cafe","0.0","0.0","2702 main street","10945 estate ln","2702 main street","10945 estate ln","0.0","0.0"
"LinearCombinationMatchingRule","zomato5845","yellow_1311","0.0",,"le village","marea restaurant","le village","marea restaurant","0.0","0.0","127 e 7th street","240 central park s","127 e 7th street","240 central park s","0.0","0.0"
"LinearCombinationMatchingRule","zomato1007","yellow_7170","0.07142857142857142",,"fireside restaurant & lounge","zed 451","fireside restaurant & lounge","zed 451","0.0","0.0","5739 n. ravenswood avenue","739 n clark st","5739 n. ravenswood avenue","739 n clark st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato1783","yellow_26202","0.0",,"pecan lodge","fields diner","pecan lodge","fields diner","0.0","0.0","2702 main street","2348 s belt line rd","2702 main street","2348 s belt line rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato742","yellow_7717","0.0",,"bubba gump shrimp co.","playa azul","bubba gump shrimp co.","playa azul","0.0","0.0","navy pier, 600 e. grand avenue","4005 n broadway st","navy pier, 600 e. grand avenue","4005 n broadway st","0.0","0.0"
"LinearCombinationMatchingRule","zomato598","yellow_7550","0.0",,"tamarind","machu picchu","tamarind","machu picchu","0.0","0.0","614 s. wabash avenue","3856 n ashland ave","614 s. wabash avenue","3856 n ashland ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato742","yellow_7716","0.0",,"bubba gump shrimp co.","ruby of siam","bubba gump shrimp co.","ruby of siam","0.0","0.0","navy pier, 600 e. grand avenue","170 w washington st # 1","navy pier, 600 e. grand avenue","170 w washington st # 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato1332","yellow_6038","0.0",,"the peasantry","rhapsody","the peasantry","rhapsody","0.0","0.0","2723 n. clark street","65 e adams st","2723 n. clark street","65 e adams st","0.0","0.0"
"LinearCombinationMatchingRule","zomato742","yellow_7718","0.0",,"bubba gump shrimp co.","katachi japanese restaurant","bubba gump shrimp co.","katachi japanese restaurant","0.0","0.0","navy pier, 600 e. grand avenue","3911 n sheridan rd","navy pier, 600 e. grand avenue","3911 n sheridan rd","0.0","0.0"
"LinearCombinationMatchingRule","zomato1332","yellow_6039","0.0",,"the peasantry","pauly's pizza ria","the peasantry","pauly's pizza ria","0.0","0.0","2723 n. clark street","1746 w grand ave","2723 n. clark street","1746 w grand ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato744","yellow_7718","0.07142857142857142",,"burger bar","katachi japanese restaurant","burger bar","katachi japanese restaurant","0.0","0.0","1578 n. clybourn avenue","3911 n sheridan rd","1578 n. clybourn avenue","3911 n sheridan rd","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato744","yellow_7719","0.07142857142857142",,"burger bar","south water kitchen","burger bar","south water kitchen","0.0","0.0","1578 n. clybourn avenue","225 n wabash ave","1578 n. clybourn avenue","225 n wabash ave","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato5862","yellow_1341","0.0",,"the house","la fonda del sol","the house","la fonda del sol","0.0","0.0","121 e 17th street","200 park ave # 1","121 e 17th street","200 park ave # 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato1895","yellow_26309","0.0",,"the woolworth","gators","the woolworth","gators","0.0","0.0","1520 elm street","1714 n market st","1520 elm street","1714 n market st","0.0","0.0"
"LinearCombinationMatchingRule","zomato1895","yellow_26308","0.0",,"the woolworth","nino pizza & pasta","the woolworth","nino pizza & pasta","0.0","0.0","1520 elm street","2210 lombardy ln","1520 elm street","2210 lombardy ln","0.0","0.0"
"LinearCombinationMatchingRule","zomato598","yellow_7551","0.0625",,"tamarind","king soul food","tamarind","king soul food","0.0","0.0","614 s. wabash avenue","8103 s cottage grove ave","614 s. wabash avenue","8103 s cottage grove ave","0.125","0.125"
"LinearCombinationMatchingRule","zomato696","yellow_6200","0.0",,"chicago curry house","san soo kap san","chicago curry house","san soo kap san","0.0","0.0","899 s. plymouth court","5247 n western ave","899 s. plymouth court","5247 n western ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato5862","yellow_1340","0.0",,"the house","137 broadway chinese rstrnt","the house","137 broadway chinese rstrnt","0.0","0.0","121 e 17th street","3371 broadway","121 e 17th street","3371 broadway","0.0","0.0"
"LinearCombinationMatchingRule","zomato5860","yellow_1341","0.0",,"ghenet brooklyn","la fonda del sol","ghenet brooklyn","la fonda del sol","0.0","0.0","348 douglass street","200 park ave # 1","348 douglass street","200 park ave # 1","0.0","0.0"
"LinearCombinationMatchingRule","zomato5856","yellow_1322","0.05",,"katsu-hama 55st","tsai chai yo restaurant","katsu-hama 55st","tsai chai yo restaurant","0.0","0.0","45 w 55th street","233 9th ave frnt 1","45 w 55th street","233 9th ave frnt 1","0.1","0.1"
"LinearCombinationMatchingRule","zomato5856","yellow_1323","0.05555555555555555",,"katsu-hama 55st","su-ra","katsu-hama 55st","su-ra","0.0","0.0","45 w 55th street","105 e 9th st","45 w 55th street","105 e 9th st","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","zomato435","yellow_8882","0.0",,"blueberry hill pancake house","court cafe","blueberry hill pancake house","court cafe","0.0","0.0","7340 route 83","111 s michigan ave","7340 route 83","111 s michigan ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato435","yellow_8881","0.0",,"blueberry hill pancake house","lina's pizza","blueberry hill pancake house","lina's pizza","0.0","0.0","7340 route 83","3132 s morgan st","7340 route 83","3132 s morgan st","0.0","0.0"
"LinearCombinationMatchingRule","zomato172","yellow_7146","0.08333333333333333",,"dove's luncheonette","chicago's dog house","dove's luncheonette","chicago's dog house","0.16666666666666666","0.16666666666666666","1545 n. damen avenue","816 w fullerton ave","1545 n. damen avenue","816 w fullerton ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato172","yellow_7145","0.07142857142857142",,"dove's luncheonette","tolotzin mexican cuisine","dove's luncheonette","tolotzin mexican cuisine","0.0","0.0","1545 n. damen avenue","4431 n broadway st","1545 n. damen avenue","4431 n broadway st","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","zomato433","yellow_8880","0.0",,"l'appetito","sunda","l'appetito","sunda","0.0","0.0","30 e. huron street","110 w illinois st","30 e. huron street","110 w illinois st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5868","yellow_1334","0.0",,"dbgb kitchen & bar","sushi suki","dbgb kitchen & bar","sushi suki","0.0","0.0","299 bowery","1577 york ave","299 bowery","1577 york ave","0.0","0.0"
"LinearCombinationMatchingRule","zomato5868","yellow_1335","0.125",,"dbgb kitchen & bar","buddha bar","dbgb kitchen & bar","buddha bar","0.25","0.25","299 bowery","25 little west 12th st","299 bowery","25 little west 12th st","0.0","0.0"
"LinearCombinationMatchingRule","zomato5868","yellow_1337","0.0",,"dbgb kitchen & bar","sale & pepe","dbgb kitchen & bar","sale & pepe","0.0","0.0","299 bowery","1 exchange plz","299 bowery","1 exchange plz","0.0","0.0"
"LinearCombinationMatchingRule","zomato414","yellow_8860","0.0",,"el hefe super macho taqueria","deluxe diner","el hefe super macho taqueria","deluxe diner","0.0","0.0","15 w. hubbard street","6349 n clark st","15 w. hubbard street","6349 n clark st","0.0","0.0"
